true_char,pred_topk,pred1,context
陸,楚戎商庚宋,楚,"庚伐,睪其王,𬟰 方綾乘牡,釗不□其王乘牡,以□師。"
相,王一二四三,王,"庚伐,睪其王,𬟰 方綾乘牡,釗不□其王乘牡,以□師。"
與,余厥其用毋,余,"庚伐,睪其王,𬟰 方綾乘牡,釗不□其王乘牡,以□師。"
黃,純尊丹康祈,純,"其用孝于其皇考,用易眉壽、耇 、霝 冬,其萬年,子孫孫,永寶用享。"
厭,秉自出殷受,秉,"王若曰:父,丕顯文武,皇天引厥德配我有周,膺受大命,懷不廷方,亡不覲于文武光,唯天壯集厥命,亦唯正厥辟,爵堇大命,肆天亡斁 ,臨保我有周,丕先王配命,旻天疾威,司小子弗彶 ,邦將曷 吉,四方,大縱不靖,烏乎,余小子,湛于艱,永先王"
率,朕夾布惠丕,朕,"王若曰:父,丕顯文武,皇天引厥德配我有周,膺受大命,懷不廷方,亡不覲于文武光,唯天壯集厥命,亦唯正厥辟,爵堇大命,肆天亡斁 ,臨保我有周,丕先王配命,旻天疾威,司小子弗彶 ,邦將曷 吉,四方,大縱不靖,烏乎,余小子,湛于艱,永先王"
耿,不之顯榮昭,不,"王若曰:父,丕顯文武,皇天引厥德配我有周,膺受大命,懷不廷方,亡不覲于文武光,唯天壯集厥命,亦唯正厥辟,爵堇大命,肆天亡斁 ,臨保我有周,丕先王配命,旻天疾威,司小子弗彶 ,邦將曷 吉,四方,大縱不靖,烏乎,余小子,湛于艱,永先王"
先,天余王我丕,天,"王若曰:父,丕顯文武,皇天引厥德配我有周,膺受大命,懷不廷方,亡不覲于文武光,唯天壯集厥命,亦唯正厥辟,爵堇大命,肆天亡斁 ,臨保我有周,丕先王配命,旻天疾威,司小子弗彶 ,邦將曷 吉,四方,大縱不靖,烏乎,余小子,湛于艱,永先王"
鞏,顯受秉膺如,顯,"王若曰:父,丕顯文武,皇天引厥德配我有周,膺受大命,懷不廷方,亡不覲于文武光,唯天壯集厥命,亦唯正厥辟,爵堇大命,肆天亡斁 ,臨保我有周,丕先王配命,旻天疾威,司小子弗彶 ,邦將曷 吉,四方,大縱不靖,烏乎,余小子,湛于艱,永先王"
鞏,逆保墜廢忘,逆,"王若曰:父,丕顯文武,皇天引厥德配我有周,膺受大命,懷不廷方,亡不覲于文武光,唯天壯集厥命,亦唯正厥辟,爵堇大命,肆天亡斁 ,臨保我有周,丕先王配命,旻天疾威,司小子弗彶 ,邦將曷 吉,四方,大縱不靖,烏乎,余小子,湛于艱,永先王"
于,來既西南東,來,"唯王伐楚,伯在炎,唯九月,死霸丁丑,作册夨 令尊于王姜,姜賞令貝十朋、十家、鬲 百人。"
宜,事客彝土令,事,"唯王伐楚,伯在炎,唯九月,死霸丁丑,作册夨 令尊于王姜,姜賞令貝十朋、十家、鬲 百人。"
取,賜茲赐賞配,賜,"矩或赤琥兩、韍 兩、賁,裁廿朋,其捨田三田。"
師,楷佑甫王尹,楷,"唯元六月,既望甲戌,王在杜,𢓜 于大室,井白入佑虎,即立中廷,北嚮,王內史吳曰:册命虎。"
恒,善盂臣耐諾,善,"王曰:,令汝更喬克直鄙,賜鑾旂,用事,夙夕勿灋 令。"
宰,公女小尹史,公,"宮令僕賜甹 白金十鈞,甹 拜稽首。"
祝,事半師子人,事,"唯二正月初吉,王在周卲 宮,亥,王各于宣榭,毛伯入,立中廷,佑祝𨝍 ,王內史册命𨝍 ,王曰:昔王既命汝作邑,纘 五邑,今余唯申就乃命,賜汝、衡、鑾旂,用事, 拜手𩒨 首,敢對揚天休命,𨝍 用作朕皇考龏 伯尊𣪕 ,𨝍 其眉壽,年無"
𨝍,卲𣪕𩒨匄廩,卲,"唯二正月初吉,王在周卲 宮,亥,王各于宣榭,毛伯入,立中廷,佑祝𨝍 ,王內史册命𨝍 ,王曰:昔王既命汝作邑,纘 五邑,今余唯申就乃命,賜汝、衡、鑾旂,用事, 拜手𩒨 首,敢對揚天休命,𨝍 用作朕皇考龏 伯尊𣪕 ,𨝍 其眉壽,年無"
酋,位王立辟兵,位,"榮即厥故,□伯□□鬼,鬼以新□從,咸,折酋□,王乎伯令盂以人聝 入門,獻西旅,□□入燎廟,盂以□入三門,即立廷,北嚮,盂告伯即位,伯□□□□于明伯,繼,□伯,告咸,盂與諸侯侯、甸、男□□從盂征,咸,賓即位、贊賓,王乎盂,"
周,大太康于師,大,"榮即厥故,□伯□□鬼,鬼以新□從,咸,折酋□,王乎伯令盂以人聝 入門,獻西旅,□□入燎廟,盂以□入三門,即立廷,北嚮,盂告伯即位,伯□□□□于明伯,繼,□伯,告咸,盂與諸侯侯、甸、男□□從盂征,咸,賓即位、贊賓,王乎盂,"
伯,命位王射黃,命,"榮即厥故,□伯□□鬼,鬼以新□從,咸,折酋□,王乎伯令盂以人聝 入門,獻西旅,□□入燎廟,盂以□入三門,即立廷,北嚮,盂告伯即位,伯□□□□于明伯,繼,□伯,告咸,盂與諸侯侯、甸、男□□從盂征,咸,賓即位、贊賓,王乎盂,"
既,告振及蔑克,告,"榮即厥故,□伯□□鬼,鬼以新□從,咸,折酋□,王乎伯令盂以人聝 入門,獻西旅,□□入燎廟,盂以□入三門,即立廷,北嚮,盂告伯即位,伯□□□□于明伯,繼,□伯,告咸,盂與諸侯侯、甸、男□□從盂征,咸,賓即位、贊賓,王乎盂,"
贊,令賜命榮史,令,"榮即厥故,□伯□□鬼,鬼以新□從,咸,折酋□,王乎伯令盂以人聝 入門,獻西旅,□□入燎廟,盂以□入三門,即立廷,北嚮,盂告伯即位,伯□□□□于明伯,繼,□伯,告咸,盂與諸侯侯、甸、男□□從盂征,咸,賓即位、贊賓,王乎盂,"
王,不子余厥陽,不,"攻光自作用劍,𬨤 余允至,多攻。"
克,用唯以余于,用,"攻光自作用劍,𬨤 余允至,多攻。"
玁,卲媵虢廩遘,卲,"唯五年三,既死霸庚寅,王初格伐 于𫊣 。"
長,化立身堪賢,化,"唯十四年中山王作鼎,于銘曰:烏乎,語不廢哉,寡人聞之,與溺於人也,寧溺於淵,昔,燕君子噲 叡夫悟,為人主,閈 於天下之物矣,猶迷惑於子之而亡其邦,為天下戮,而況在於少君乎,昔者,吾先考成王,早棄群臣,人幼童,未通智,唯傅姆從,天降休命于朕邦,有忠"
合,奔執有肇無,奔,"唯五年正己丑,琱 甥有事,召來事,余獻氏以壺,告曰:以君氏令曰,余老止公,庸土田多,弋伯氏從許,公宕其,汝則宕其貳,宕其貳,汝則宕其一,余于君氏大璋,報氏帛束、璜,召伯虎曰:余既訊,我考我母令,余弗敢亂,或致我考我母令,琱 甥覲"
僕,公余汝令賜,公,"唯五年正己丑,琱 甥有事,召來事,余獻氏以壺,告曰:以君氏令曰,余老止公,庸土田多,弋伯氏從許,公宕其,汝則宕其貳,宕其貳,汝則宕其一,余于君氏大璋,報氏帛束、璜,召伯虎曰:余既訊,我考我母令,余弗敢亂,或致我考我母令,琱 甥覲"
惠,獻賜休受報,獻,"唯五年正己丑,琱 甥有事,召來事,余獻氏以壺,告曰:以君氏令曰,余老止公,庸土田多,弋伯氏從許,公宕其,汝則宕其貳,宕其貳,汝則宕其一,余于君氏大璋,報氏帛束、璜,召伯虎曰:余既訊,我考我母令,余弗敢亂,或致我考我母令,琱 甥覲"
余,汝乃毋唯逆,汝,"唯五年正己丑,琱 甥有事,召來事,余獻氏以壺,告曰:以君氏令曰,余老止公,庸土田多,弋伯氏從許,公宕其,汝則宕其貳,宕其貳,汝則宕其一,余于君氏大璋,報氏帛束、璜,召伯虎曰:余既訊,我考我母令,余弗敢亂,或致我考我母令,琱 甥覲"
則,有既其曰使,有,"唯五年正己丑,琱 甥有事,召來事,余獻氏以壺,告曰:以君氏令曰,余老止公,庸土田多,弋伯氏從許,公宕其,汝則宕其貳,宕其貳,汝則宕其一,余于君氏大璋,報氏帛束、璜,召伯虎曰:余既訊,我考我母令,余弗敢亂,或致我考我母令,琱 甥覲"
文,寺父折次氏,寺,"唯曾伯自作寶,用賜眉壽、黃 ,其萬年,子子孫孫。"
耇,𣪕匄𬋴卲愍,𣪕,"唯曾伯自作寶,用賜眉壽、黃 ,其萬年,子子孫孫。"
元,三正夫中二,三,"唯十月,用玁 放𬌐 ,廣伐京,告追于王,命武公遣乃士,羞追于京師,武公命友率公車,羞追于京師,未,戎伐,衣孚,多友追,甲申之辰,搏于,多友有折首執訊,凡以公折首二百又□又五人,執廿又三人,俘戎車百乘一十七乘,卒復人俘,又搏共"
西,肇諫俾逆率,肇,"唯十月,用玁 放𬌐 ,廣伐京,告追于王,命武公遣乃士,羞追于京師,武公命友率公車,羞追于京師,未,戎伐,衣孚,多友追,甲申之辰,搏于,多友有折首執訊,凡以公折首二百又□又五人,執廿又三人,俘戎車百乘一十七乘,卒復人俘,又搏共"
穆,子府甥父人,子,"余嚴天命,入城不賡,侍春稔歲,吉日初庚,吳王光𬨤 之贈舒金,青鋁尃 皇,以持。"
作,永保受行自,永,"余嚴天命,入城不賡,侍春稔歲,吉日初庚,吳王光𬨤 之贈舒金,青鋁尃 皇,以持。"
虔,申若敬參應,申,"唯越十九年,王曰:者,汝亦秉丕經德,以克總光,於學,𧻚𧻚 哉,弼王,往捍庶盟,以祇光朕位,余其念乃有齋休祝成,壯用爯 ,光之於肆,汝用茲,綏安乃壽,思逸康,勿有不義,之於不啻,唯王命,元,乃德,子永保。"
之,汝乃我朕廷,汝,"唯越十九年,王曰:者,汝亦秉丕經德,以克總光,於學,𧻚𧻚 哉,弼王,往捍庶盟,以祇光朕位,余其念乃有齋休祝成,壯用爯 ,光之於肆,汝用茲,綏安乃壽,思逸康,勿有不義,之於不啻,唯王命,元,乃德,子永保。"
烈,用俾丕以厥,用,"唯越十九年,王曰:者,汝亦秉丕經德,以克總光,於學,𧻚𧻚 哉,弼王,往捍庶盟,以祇光朕位,余其念乃有齋休祝成,壯用爯 ,光之於肆,汝用茲,綏安乃壽,思逸康,勿有不義,之於不啻,唯王命,元,乃德,子永保。"
樂,靖令哉頌熙,靖,"唯越十九年,王曰:者,汝亦秉丕經德,以克總光,於學,𧻚𧻚 哉,弼王,往捍庶盟,以祇光朕位,余其念乃有齋休祝成,壯用爯 ,光之於肆,汝用茲,綏安乃壽,思逸康,勿有不義,之於不啻,唯王命,元,乃德,子永保。"
孟,義楷叔許曾,義,"唯九月,初吉庚申,曾子邍 彝為姬鑄媵 。"
彔,卲𣪕媵𩒨愍,卲,"唯四年二,既生霸戊戌,王在周師 宮,各大室,即位,馬佑,王乎史册賜靳、鞹 、鋚 勒,敢對揚子休,用作文考寶𣪕 ,其萬年,子子孫孫其永寶,木羊册。"
共,入父叔首伯,入,"唯四年二,既生霸戊戌,王在周師 宮,各大室,即位,馬佑,王乎史册賜靳、鞹 、鋚 勒,敢對揚子休,用作文考寶𣪕 ,其萬年,子子孫孫其永寶,木羊册。"
畢,益成毛剌諧,益,"唯王正,初吉丁亥,呂曰:余公之孫、呂伯之子,余頡事君,余狩武,作爲余,玄鋁,大鐘八肆,其四堵,矯矯其龍,既伸暢 ,大鐘既懸,玉鼓,不敢爲驕,我以享孝,樂我祖,以祈眉壽,世世子孫,永以爲寶。"
虡,卲愍匄廩媵,卲,"唯王正,初吉丁亥,呂曰:余公之孫、呂伯之子,余頡事君,余狩武,作爲余,玄鋁,大鐘八肆,其四堵,矯矯其龍,既伸暢 ,大鐘既懸,玉鼓,不敢爲驕,我以享孝,樂我祖,以祈眉壽,世世子孫,永以爲寶。"
余,胡飛唯我王,胡,"唯王正,初吉丁亥,呂曰:余公之孫、呂伯之子,余頡事君,余狩武,作爲余,玄鋁,大鐘八肆,其四堵,矯矯其龍,既伸暢 ,大鐘既懸,玉鼓,不敢爲驕,我以享孝,樂我祖,以祈眉壽,世世子孫,永以爲寶。"
誌,以用厥俾台,以,"唯王正,初吉乙巳,□朱勾之孫□亘□喪,王欲復師,擇吉,自作龢鐘,以樂賓客,勞諸侯,往矣,余之客,酓酓 孔協,萬世後,無自下,允位,同汝之利,孫皆永寶。"
疾,期尤抑廷墜,期,"唯王正,初吉乙巳,□朱勾之孫□亘□喪,王欲復師,擇吉,自作龢鐘,以樂賓客,勞諸侯,往矣,余之客,酓酓 孔協,萬世後,無自下,允位,同汝之利,孫皆永寶。"
台,子字孫世其,子,"唯王正,初吉乙巳,□朱勾之孫□亘□喪,王欲復師,擇吉,自作龢鐘,以樂賓客,勞諸侯,往矣,余之客,酓酓 孔協,萬世後,無自下,允位,同汝之利,孫皆永寶。"
以,王之共我其,王,"庚伐陸,睪其王,𬟰 方綾相牡,釗不□其王乘牡,與□師。"
姬,旅寶宗弔宮,旅,"唯正月亥,和肇作皇母懿龏 孟彝。"
耇,匄𣪕𬋴卲愍,匄,"其用追于其皇考,用易眉壽、黃 、霝 冬,其萬年,子孫孫,永寶用享。"
父,師嗚汝元盂,師,"王若曰:,丕顯文武,皇天引厭德配我有周,膺受大命,率不廷方,亡不覲于文武耿,唯天壯集厥命,亦唯先厥辟,爵堇大命,肆皇亡斁 ,臨保我有周,丕鞏王配命,旻天疾威,司余子弗彶 ,邦將曷 吉,四方,大縱不靖,烏乎,余小子,湛于艱,永鞏王"
懷,受于有尹乃,受,"王若曰:,丕顯文武,皇天引厭德配我有周,膺受大命,率不廷方,亡不覲于文武耿,唯天壯集厥命,亦唯先厥辟,爵堇大命,肆皇亡斁 ,臨保我有周,丕鞏王配命,旻天疾威,司余子弗彶 ,邦將曷 吉,四方,大縱不靖,烏乎,余小子,湛于艱,永鞏王"
光,憲魯邦烈白,憲,"王若曰:,丕顯文武,皇天引厭德配我有周,膺受大命,率不廷方,亡不覲于文武耿,唯天壯集厥命,亦唯先厥辟,爵堇大命,肆皇亡斁 ,臨保我有周,丕鞏王配命,旻天疾威,司余子弗彶 ,邦將曷 吉,四方,大縱不靖,烏乎,余小子,湛于艱,永鞏王"
正,王天祖人文,王,"王若曰:,丕顯文武,皇天引厭德配我有周,膺受大命,率不廷方,亡不覲于文武耿,唯天壯集厥命,亦唯先厥辟,爵堇大命,肆皇亡斁 ,臨保我有周,丕鞏王配命,旻天疾威,司余子弗彶 ,邦將曷 吉,四方,大縱不靖,烏乎,余小子,湛于艱,永鞏王"
伐,宗昆成南雄,宗,"唯王于楚,伯在炎,唯九月,既霸丁丑,作册夨 令尊宜王姜,姜賞令貝十朋、臣家、鬲 百人。"
六,三二四正八,三,"唯元年月,既望甲戌,王在杜,𢓜 于大室,井白入佑師,即立中廷,北嚮,王乎史吳曰:册命虎。"
虎,眉墉懋毛吳,眉,"唯元年月,既望甲戌,王在杜,𢓜 于大室,井白入佑師,即立中廷,北嚮,王乎史吳曰:册命虎。"
僕,冊懋引車重,冊,"宮令宰賜甹 白金十鈞,甹 敢稽首。"
伯,仲叔公考姬,仲,"唯二年月初吉,王在周卲 宮,丁,王各于宣榭,毛伯入門,立中廷,佑祝𨝍 ,王乎史册命𨝍 ,王曰:昔先既命汝作邑,纘 五邑祝,今余唯申就乃命,賜汝赤、衡、鑾旂,用事,𨝍 拜手𩒨 首,敢對揚天子命,𨝍 用作朕皇考龏 尊𣪕 ,𨝍 其眉壽,萬無"
鬼,榮厥盂宰汝,榮,"榮即酋厥故,□伯□□鬼,以新□從,咸,折酋于□,王乎伯令盂以人聝 門,獻西旅,□□入燎周,盂以□入三門,即立中,北嚮,盂告伯即位,伯□□□□于明伯,繼伯,□伯,告咸,盂與諸侯、甸、男□□從盂征,既,賓即位、贊賓,王乎贊,"
侯,邑虞土陰陵,邑,"榮即酋厥故,□伯□□鬼,以新□從,咸,折酋于□,王乎伯令盂以人聝 門,獻西旅,□□入燎周,盂以□入三門,即立中,北嚮,盂告伯即位,伯□□□□于明伯,繼伯,□伯,告咸,盂與諸侯、甸、男□□從盂征,既,賓即位、贊賓,王乎贊,"
咸,望射飲見獵,望,"榮即酋厥故,□伯□□鬼,以新□從,咸,折酋于□,王乎伯令盂以人聝 門,獻西旅,□□入燎周,盂以□入三門,即立中,北嚮,盂告伯即位,伯□□□□于明伯,繼伯,□伯,告咸,盂與諸侯、甸、男□□從盂征,既,賓即位、贊賓,王乎贊,"
光,引虎其用逆,引,"攻王自作用劍,𬨤 余允至,克多攻。"
語,其胡敢王汝,其,"唯十四年中山作鼎,于銘曰:烏乎,不廢哉,寡人聞之,與其於人也,寧溺於淵,昔者,燕君子噲 叡夫悟,長人主,閈 於天下之物矣,迷惑於子之而亡其邦,為天下,而況在於少君乎,昔者,先考成王,早棄群臣,寡幼童,未通智,唯傅姆是,天降休命于朕邦,有厥"
溺,墜見求害逆,墜,"唯十四年中山作鼎,于銘曰:烏乎,不廢哉,寡人聞之,與其於人也,寧溺於淵,昔者,燕君子噲 叡夫悟,長人主,閈 於天下之物矣,迷惑於子之而亡其邦,為天下,而況在於少君乎,昔者,先考成王,早棄群臣,寡幼童,未通智,唯傅姆是,天降休命于朕邦,有厥"
猶,毋唯不胡無,毋,"唯十四年中山作鼎,于銘曰:烏乎,不廢哉,寡人聞之,與其於人也,寧溺於淵,昔者,燕君子噲 叡夫悟,長人主,閈 於天下之物矣,迷惑於子之而亡其邦,為天下,而況在於少君乎,昔者,先考成王,早棄群臣,寡幼童,未通智,唯傅姆是,天降休命于朕邦,有厥"
戮,殃憂亡虐譴,殃,"唯十四年中山作鼎,于銘曰:烏乎,不廢哉,寡人聞之,與其於人也,寧溺於淵,昔者,燕君子噲 叡夫悟,長人主,閈 於天下之物矣,迷惑於子之而亡其邦,為天下,而況在於少君乎,昔者,先考成王,早棄群臣,寡幼童,未通智,唯傅姆是,天降休命于朕邦,有厥"
從,保常持處尚,保,"唯十四年中山作鼎,于銘曰:烏乎,不廢哉,寡人聞之,與其於人也,寧溺於淵,昔者,燕君子噲 叡夫悟,長人主,閈 於天下之物矣,迷惑於子之而亡其邦,為天下,而況在於少君乎,昔者,先考成王,早棄群臣,寡幼童,未通智,唯傅姆是,天降休命于朕邦,有厥"
忠,亡功成大萬,亡,"唯十四年中山作鼎,于銘曰:烏乎,不廢哉,寡人聞之,與其於人也,寧溺於淵,昔者,燕君子噲 叡夫悟,長人主,閈 於天下之物矣,迷惑於子之而亡其邦,為天下,而況在於少君乎,昔者,先考成王,早棄群臣,寡幼童,未通智,唯傅姆是,天降休命于朕邦,有厥"
以,既載昔作前,既,"唯五年正月丑,琱 甥有事,召來合,余獻氏以壺,告曰:君氏令曰,余老止公,僕土田多,弋伯氏從許,宕其,汝則宕其貳,公其貳,汝則宕其一,余惠君氏大璋,報氏帛束、,召伯虎曰:余既訊,考我母令,余弗敢亂,余致我考我母令,琱 甥則"
庸,受汝余公賜,受,"唯五年正月丑,琱 甥有事,召來合,余獻氏以壺,告曰:君氏令曰,余老止公,僕土田多,弋伯氏從許,宕其,汝則宕其貳,公其貳,汝則宕其一,余惠君氏大璋,報氏帛束、,召伯虎曰:余既訊,考我母令,余弗敢亂,余致我考我母令,琱 甥則"
于,汝揚報以賜,汝,"唯五年正月丑,琱 甥有事,召來合,余獻氏以壺,告曰:君氏令曰,余老止公,僕土田多,弋伯氏從許,宕其,汝則宕其貳,公其貳,汝則宕其一,余惠君氏大璋,報氏帛束、,召伯虎曰:余既訊,考我母令,余弗敢亂,余致我考我母令,琱 甥則"
璜,戈鼎臣貝車,戈,"唯五年正月丑,琱 甥有事,召來合,余獻氏以壺,告曰:君氏令曰,余老止公,僕土田多,弋伯氏從許,宕其,汝則宕其貳,公其貳,汝則宕其一,余惠君氏大璋,報氏帛束、,召伯虎曰:余既訊,考我母令,余弗敢亂,余致我考我母令,琱 甥則"
我,既唯乃汝余,既,"唯五年正月丑,琱 甥有事,召來合,余獻氏以壺,告曰:君氏令曰,余老止公,僕土田多,弋伯氏從許,宕其,汝則宕其貳,公其貳,汝則宕其一,余惠君氏大璋,報氏帛束、,召伯虎曰:余既訊,考我母令,余弗敢亂,余致我考我母令,琱 甥則"
或,以唯其嗣若,以,"唯五年正月丑,琱 甥有事,召來合,余獻氏以壺,告曰:君氏令曰,余老止公,僕土田多,弋伯氏從許,宕其,汝則宕其貳,公其貳,汝則宕其一,余惠君氏大璋,報氏帛束、,召伯虎曰:余既訊,考我母令,余弗敢亂,余致我考我母令,琱 甥則"
覲,令有毋無嗣,令,"唯五年正月丑,琱 甥有事,召來合,余獻氏以壺,告曰:君氏令曰,余老止公,僕土田多,弋伯氏從許,宕其,汝則宕其貳,公其貳,汝則宕其一,余惠君氏大璋,報氏帛束、,召伯虎曰:余既訊,考我母令,余弗敢亂,余致我考我母令,琱 甥則"
自,父考母公其,父,"唯曾伯文作寶,用賜眉壽、黃耇 ,其萬年,子子孫孫。"
廿,三五十百二,三,"唯王卅又祀,唯五月既戊午,王在京,禘 於昭王,鮮蔑,祼王𬔧 ,祼玉三品,貝朋,對王休,用作,子孫永寶。"
用,楚霸燕王子,楚,"唯十月,玁 放𬌐 ,廣伐京師,告追于王,命武公遣乃元,羞追于京師,武公命多率公車,羞追于京師,癸,戎伐,衣孚,多友西,甲申之辰,搏于,友有折首執訊,凡以公車首二百又□又五人,執訊又三人,俘戎車百乘一十又乘,卒復人俘,又搏于"
士,夫車乘師兵,夫,"唯十月,玁 放𬌐 ,廣伐京師,告追于王,命武公遣乃元,羞追于京師,武公命多率公車,羞追于京師,癸,戎伐,衣孚,多友西,甲申之辰,搏于,友有折首執訊,凡以公車首二百又□又五人,執訊又三人,俘戎車百乘一十又乘,卒復人俘,又搏于"
追,寢宫陵貢征,寢,"唯十月,玁 放𬌐 ,廣伐京師,告追于王,命武公遣乃元,羞追于京師,武公命多率公車,羞追于京師,癸,戎伐,衣孚,多友西,甲申之辰,搏于,友有折首執訊,凡以公車首二百又□又五人,執訊又三人,俘戎車百乘一十又乘,卒復人俘,又搏于"
七,四三一六二,四,"唯十月,玁 放𬌐 ,廣伐京師,告追于王,命武公遣乃元,羞追于京師,武公命多率公車,羞追于京師,癸,戎伐,衣孚,多友西,甲申之辰,搏于,友有折首執訊,凡以公車首二百又□又五人,執訊又三人,俘戎車百乘一十又乘,卒復人俘,又搏于"
共,京成師淮三,京,"唯十月,玁 放𬌐 ,廣伐京師,告追于王,命武公遣乃元,羞追于京師,武公命多率公車,羞追于京師,癸,戎伐,衣孚,多友西,甲申之辰,搏于,友有折首執訊,凡以公車首二百又□又五人,執訊又三人,俘戎車百乘一十又乘,卒復人俘,又搏于"
贈,王穆帥公聖,王,"余嚴天之,入城不賡,侍春稔歲,日初庚,吳王光𬨤 之穆舒金,青鋁尃 皇,以作。"
持,旅筐戎盾兵,旅,"余嚴天之,入城不賡,侍春稔歲,日初庚,吳王光𬨤 之穆舒金,青鋁尃 皇,以作。"
又,生父次空甥,生,"鄀 于子自作旅,子子孫孫永用。"
弟,曰宅夫姑妾,曰,"拜𩒨 ,休朕寶君公伯,賜厥臣井五㮛 ,賜𧙧 冑、戈,弗敢望公伯休,對伯休。"
干,朱賜鈍定俘,朱,"拜𩒨 ,休朕寶君公伯,賜厥臣井五㮛 ,賜𧙧 冑、戈,弗敢望公伯休,對伯休。"
往,奠用敬以協,奠,"唯越十又年,王曰:者,汝亦虔丕經德,以克總光,於之學,𧻚𧻚 哉,弼王,捍庶盟,以祇光朕位,今其念乃有齋休祝成,烈用爯 ,光之於肆,汝其茲,綏安乃壽,思逸康樂,勿有不義,之於不啻,王命,元,乃德,子孫保。"
壯,烈祖王皇考,烈,"唯越十又年,王曰:者,汝亦虔丕經德,以克總光,於之學,𧻚𧻚 哉,弼王,捍庶盟,以祇光朕位,今其念乃有齋休祝成,烈用爯 ,光之於肆,汝其茲,綏安乃壽,思逸康樂,勿有不義,之於不啻,王命,元,乃德,子孫保。"
用,在處事若畏,在,"唯越十又年,王曰:者,汝亦虔丕經德,以克總光,於之學,𧻚𧻚 哉,弼王,捍庶盟,以祇光朕位,今其念乃有齋休祝成,烈用爯 ,光之於肆,汝其茲,綏安乃壽,思逸康樂,勿有不義,之於不啻,王命,元,乃德,子孫保。"
唯,廢逆畏秉敬,廢,"唯越十又年,王曰:者,汝亦虔丕經德,以克總光,於之學,𧻚𧻚 哉,弼王,捍庶盟,以祇光朕位,今其念乃有齋休祝成,烈用爯 ,光之於肆,汝其茲,綏安乃壽,思逸康樂,勿有不義,之於不啻,王命,元,乃德,子孫保。"
鞹,𣪕媵緇卲廩,𣪕,"唯四年二月,既生霸戊戌,王在周師彔 宮,各大室,即位,馬共,王乎史册賜靳、 、鋚 勒,敢對揚天休,用作文考寶𣪕 ,萬年,子子孫孫其永寶,羊册。"
木,永册經子囊,永,"唯四年二月,既生霸戊戌,王在周師彔 宮,各大室,即位,馬共,王乎史册賜靳、 、鋚 勒,敢對揚天休,用作文考寶𣪕 ,萬年,子子孫孫其永寶,羊册。"
奠,保考于佑辟,保,"王若曰:,丕顯文、武受命,則乃祖周邦,今余命汝嫡官邑,先虎臣後庸:西門夷、夷、京夷、夷、師、薪、華夷、弁夷、、成周走亞、戌、秦人、人、服夷,賜汝玄衣純、緇 、衡、戈琱 、厚、彤蘇、鑾旂、鋚 ,用事,𩒨 首,對揚"
秦,淮東襄朔南,淮,"王若曰:,丕顯文、武受命,則乃祖周邦,今余命汝嫡官邑,先虎臣後庸:西門夷、夷、京夷、夷、師、薪、華夷、弁夷、、成周走亞、戌、秦人、人、服夷,賜汝玄衣純、緇 、衡、戈琱 、厚、彤蘇、鑾旂、鋚 ,用事,𩒨 首,對揚"
側,師句豐史空,師,"王若曰:,丕顯文、武受命,則乃祖周邦,今余命汝嫡官邑,先虎臣後庸:西門夷、夷、京夷、夷、師、薪、華夷、弁夷、、成周走亞、戌、秦人、人、服夷,賜汝玄衣純、緇 、衡、戈琱 、厚、彤蘇、鑾旂、鋚 ,用事,𩒨 首,對揚"
降,陳楚漢衛蔡,陳,"王若曰:,丕顯文、武受命,則乃祖周邦,今余命汝嫡官邑,先虎臣後庸:西門夷、夷、京夷、夷、師、薪、華夷、弁夷、、成周走亞、戌、秦人、人、服夷,賜汝玄衣純、緇 、衡、戈琱 、厚、彤蘇、鑾旂、鋚 ,用事,𩒨 首,對揚"
亘,叔伯妻父兄,叔,"唯王正月,初吉乙巳,□朱勾之孫□□喪,王欲復師,擇吉金,自作龢鐘,以樂賓客,誌諸侯,往矣,余之客,酓 孔協,萬世後,無疾下,允位,同汝之利,台皆永寶。"
勞,以饗好敢宴,以,"唯王正月,初吉乙巳,□朱勾之孫□□喪,王欲復師,擇吉金,自作龢鐘,以樂賓客,誌諸侯,往矣,余之客,酓 孔協,萬世後,無疾下,允位,同汝之利,台皆永寶。"
酓,以台用於朕,以,"唯王正月,初吉乙巳,□朱勾之孫□□喪,王欲復師,擇吉金,自作龢鐘,以樂賓客,誌諸侯,往矣,余之客,酓 孔協,萬世後,無疾下,允位,同汝之利,台皆永寶。"
自,在于余厥陛,在,"唯王正月,初吉乙巳,□朱勾之孫□□喪,王欲復師,擇吉金,自作龢鐘,以樂賓客,誌諸侯,往矣,余之客,酓 孔協,萬世後,無疾下,允位,同汝之利,台皆永寶。"
孫,子世下身後,子,"唯王正月,初吉乙巳,□朱勾之孫□□喪,王欲復師,擇吉金,自作龢鐘,以樂賓客,誌諸侯,往矣,余之客,酓 孔協,萬世後,無疾下,允位,同汝之利,台皆永寶。"
睪,於敗于從墜,於,"庚伐陸,其王,𬟰 方綾相乘,釗不□其王乘牡,與以□師。"
亥,丑未卯酉巳,丑,"唯正月己,和肇作皇母懿龏 孟姬彝。"
辛,乙甲己惠癸,乙,"繁拜手𩒨 首,對揚公休,用作文考公寶𱀵 彝,其萬年寶。"
